1092776692,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1537 U,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"De la prostitution et de la syphilis dans les grandes villes, dans la ville de Lyon en particulier : de leurs causes, de leur influence sur la santé, les habitudes et le bien-être de la population, des moyens de remédier à ces fléaux","Potton, Ferdinand François Ariste",C Savy; J-B Baillière,Paris :,1842,,U
1093104362,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1538 44,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Mechanotherapie : ein Handbuch der Orthopaedie, Gymnastik und Massage",,FCW Vogel,Leipzig :,1894,,44
1093104528,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1539 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Elemente der allgemeinen Physiologie kurz und leichtfasslich,"Preyer, William",Th Grieben (L Fernau),Leipzig :,1883,,12
1093104729,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1540 U,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Guide pratique des malades aux eaux de Vichy : précédé de l'histoire et de la topographie de Vichy et de ses environs,"Barthez, François",Bougarel; J-B Baillière,Paris :,1849,,U
1093104692,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1542/1 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Botanique médicale ou histoire naturelle et médicale des médicamens,des poisons et des alimens tirés du règne végétal","Richard, Achille",chez Béchet Jeune,A Paris :,1823,,160
1093104693,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1542/1 16a,HMA 1542/2 | 16a,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Botanique médicale ou histoire naturelle et médicale des médicamens,des poisons et des alimens tirés du règne végétal","Richard, Achille",chez Béchet Jeune,A Paris :,1823,,160
1093104681,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1543 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Grundriss der Physiologie des Menschen für Studirende und Ärzte,"Steiner, J",Veit,Leipzig :,1878,,12
1093104672,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1544 30n,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"A practical treatise on massage : its history, mode of application, and effects : indications and contra-indications with results in over fourteen hundred cases","Graham, Douglas",W Wood,New York :,1884,,30n
1096158914,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1545 550,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Etudes psychologiques,"Sechenov, Ivan Mikhaĭlovich",C Reinwald,Paris :,1884,,550
1096111163,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15452 30,,Book,None,2007-01-24,1000 - Consult. surv. 28 j.,Della medicina di Aulo Cornelio Celso libri otto,,G Antonelli,Venezia :,1838,,30
1093104900,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1546 74,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Instruction sur le traitement des asphyxiés par les gaz méphitiques, des noyés, des enfants qui paraissent morts en naissant...","Portal, Antoine",Gilbert,Paris :,An XIII 1805,,74
1093104817,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1547 30n,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Guide pratique du médecin et du malade aux eaux minérales de France et de l'étranger et aux bains de mer : suivi d'une étude sur l'hydrothérapie et d'un traité thérapeutique des maladies pour lesquelles on conseille les eaux,"James, Constantin",V Masson,Paris :,1859,,30n
1092579404,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1549 D,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Histoire de la santé, et de l'art de la conserver ou exposition de ce que les médecins et les philosophes anciens et modernes ont enseigné de plus intéressant sur cette matière","Mackenzie, James",chez les Freres Perisse; chez Daniel Aillaud,A La Haye :,1761,,D
1096111136,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15503 Cb,,Book,None,2007-02-19,1000 - Consult. surv. 28 j.,Théorie nouvelle de la vie,"Le Dantec, Félix",F Alcan,Paris :,1896,,Cb
VD2173803,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15505 D,,Book,None,2007-02-20,1000 - Consult. surv. 28 j.,"Histoire des sciences médicales : comprenant l'anatomie, la physiologie, la médecine...","Daremberg, Charles Victor",J-B Baillière,Paris :,1870,,D
1096134625,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1551 40,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité pratique d'auscultation : suivi d'un précis de percussion,"Barth, Jean-Baptiste-Philippe",P Asselin,Paris :,1865,,40
1093105193,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1552 612,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La fisiologia del sistema nervoso nelle sue relazioni coi fatti psichici,"Panizza, Mario","Libr ""Alessandro Manzoni"" di A Tenconi",Roma :,1881,,612
1096158941,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1554 70*,,Book,None,Status: 528 - EN EXPOSITION,,,1997-03-03,1000 - Consult. surv. 28 j.,Avis au peuple sur sa santé,"Tissot, Samuel Auguste André David",aux dépens de François Grasset,A Lausanne :,MDCCLXI. [1761],,70*
VD2188157,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15570 70,,Book,None,2007-03-14,1000 - Consult. surv. 28 j.,"Nouvel avis au peuple ou Instructions sur certaines maladies qui demandent les plus prompts secours, et sur quelques autres qui, avec une apparence peu inquiétante, sont souvent accompagnées de suites fâcheuses","Petit-Radel, Philippe",chez Briand libr,Paris :,1789,,70
1096111030,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15571 A,,Book,None,2007-03-14,1000 - Consult. surv. 28 j.,Englisch für Mediziner,"Haclesy, John",P Spindler,Leipzig :,[1895],,A
1096111029,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15572 A,,Book,None,2007-03-14,1000 - Consult. surv. 28 j.,Französisch für Mediziner,"Olivier, Eugène",P Spindler,Leipzig :,[ca 1895],,A
1096111028,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15573 45k,,Book,None,2007-03-14,1000 - Consult. surv. 28 j.,Du tubage dans le croup : thèse d'habilitation présentée à la Faculté de médecine de Lausanne,"Olivier, Eugène",sn,[S.l.] :,1896,,458
1096111027,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15574 30c,,Book,None,2007-03-14,1000 - Consult. surv. 28 j.,Etude sur le développement du cancer pancréatique,"Olivier, Eugène",G Fischer,Jena :,1894,,3003
1093105680,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1558 Dl,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Beiträge zur Chirurgie : Festschrift gewidmet Theodor Billroth,,F Enke,Stuttgart :,1892,,Dl
1092545685,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1561 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Anatomie der aüsseren Formen des menschlichen Körpers,"Langer, Carl",Töplitz,Wien :,1884,,10
1092263611,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1562 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons sur les anesthésiques et sur l'asphyxie,"Bernard, Claude, 1813-1878",Baillière Tindall and Cox etc; JB Baillière,Paris :,1875,,12
1092263592,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1563 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons sur la chaleur animale : sur les effets de la chaleur et sur la fièvre,"Bernard, Claude, 1813-1878",Baillière Tindall and Cox etc; JB Baillière,Paris :,1876,,12
1092263604,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1564 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons de physiologie opératoire,"Bernard, Claude, 1813-1878",Baillière-Tindall and Cox etc; JB Baillière,Paris :,1879,,12
1093105913,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1565 20,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons de pathologie expérimentale,"Bernard, Claude, 1813-1878",Baillière Tindall and Cox etc; JB Baillière,Paris :,1872,,20
1093105945,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1566 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De la physiologie générale,"Bernard, Claude, 1813-1878",Hachette,Paris :,1872,,12
1093105814,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1567 16,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Materiae medicae et chirurgicae juxta systema naturae digestae,"Crantz, Heinrich Johann Nepomuk von",Typographia Academica,Lovanii :,1772,,16
VD2205544,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15684 30,,Book,None,2007-04-11,1000 - Consult. surv. 28 j.,"Traité d'Hippocrate Des airs, des eaux et des lieux",Hippocrates,A Delalain,Paris :,1817,,30
1092263595,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1569/1 612,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons sur la physiologie et la pathologie du système nerveux,"Bernard, Claude, 1813-1878",HBaillière etc; JB Baillière,Paris :,1858,,612
1092263596,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1569/1 612,HMA 1569/2 | 612,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons sur la physiologie et la pathologie du système nerveux,"Bernard, Claude, 1813-1878",HBaillière etc; JB Baillière,Paris :,1858,,612
1096112295,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15700 DUa,,Book,None,2007-04-16,1000 - Consult. surv. 28 j.,La médecine en France : hommes et doctrines depuis l'Antiquité jusqu'à nos jours,"Monteil, Amans-Alexis, 1769-1850",Libr P Dupont,Paris :,[1874],,DUa
VD2209258,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15701 30l,,Book,None,2007-04-16,1000 - Consult. surv. 28 j.,Elémens d'éducation physique des enfans et de médecine domestique : ou des moyens de conserver les enfans en santé.... y compris un résumé de l'histoire et de l'inoculation de la vaccine,"Protat, Ed.",Gabon,Paris :,1803,,3009
1096112186,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15715 D89,,Book,None,2007-04-18,1000 - Consult. surv. 28 j.,La matière médicale populaire au XIXe siècle,"Réguis, Marius",J-B Baillière,Paris :,1897,,D89
1092263600,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1572/1 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons de physiologie expérimentale appliquée à la médecine faites au collège de France,"Bernard, Claude, 1813-1878",H Baillière etc; JB Baillière,Paris :,1855-1856,,12
1092263601,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1572/1 12,HMA 1572/2 | 12,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Leçons de physiologie expérimentale appliquée à la médecine faites au collège de France,"Bernard, Claude, 1813-1878",H Baillière etc; JB Baillière,Paris :,1855-1856,,12
1096112228,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15747 44,,Book,None,2007-04-30,1000 - Consult. surv. 28 j.,Traité du froid : de son action et de son emploi intus et extra en hygiène en médecine et en chirurgie,"La Corbière, Beunaiche de",V masson,Paris :,1866,,44
1092225867,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1577/1 45a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lehrbuch der Chirurgie und Operationslehre : Vorlesungen fuer praktische Aerzte und Studierende,"Albert, Eduard",Urban & Schwarzenberg,Wien ;,1890-1891,,450
1092225868,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1577/1 45a,HMA 1577/2 | 45a,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lehrbuch der Chirurgie und Operationslehre : Vorlesungen fuer praktische Aerzte und Studierende,"Albert, Eduard",Urban & Schwarzenberg,Wien ;,1890-1891,,450
1092225869,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1577/1 45a,HMA 1577/3 | 45a,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lehrbuch der Chirurgie und Operationslehre : Vorlesungen fuer praktische Aerzte und Studierende,"Albert, Eduard",Urban & Schwarzenberg,Wien ;,1890-1891,,450
1092225870,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1577/1 45a,HMA 1577/4 | 45a,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lehrbuch der Chirurgie und Operationslehre : Vorlesungen fuer praktische Aerzte und Studierende,"Albert, Eduard",Urban & Schwarzenberg,Wien ;,1890-1891,,450
1093106708,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1579 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La chaleur animale,"Richet, Charles, Psychologue",F Alcan,Paris :,1889,,12
1099006515,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1579 12,HMA 8119 | 12,Book,None,2000-02-28,1000 - Consult. surv. 28 j.,La chaleur animale,"Richet, Charles, Psychologue",F Alcan,Paris :,1889,,12
1092112182,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1580/1 Da,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Hygiène publique,"Schmid, Friedrich, 1850-1916",KJ Wyss,Berne :,1898-1906,,Da
1092112183,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1580/1 Da,HMA 1580/2 | Da,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Hygiène publique,"Schmid, Friedrich, 1850-1916",KJ Wyss,Berne :,1898-1906,,Da
VD2273316,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15872 30,,Book,None,2007-06-27,1000 - Consult. surv. 28 j.,Lexicon medicum graeco-latinum,"Castelli, Bartolommeo",apud Cadorinum,Patavii :,1685,,30
VD2273338,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15873 30,,Book,None,2007-06-27,1000 - Consult. surv. 28 j.,La pathologie,"Fernel, Jean",chez la veuve de Jean Le Bouc,Paris :,1646,,30
1096112945,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15879 30n,,Book,None,2007-06-27,1000 - Consult. surv. 28 j.,"Über die Übung : Rede, gehalten zur Feier des Stiftungstages der militär-ärztlichen Bildungs-Anstalten am 2. August 1881","Du Bois-Reymond, Emil, 1818-1896",A Hirschwald,Berlin :,1881,,30n
1096112987,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15887 45l,,Book,None,2007-06-27,1000 - Consult. surv. 28 j.,De la stricturotomie intra-urétrale,"Guillon, François Gabriel",Hennuyer,Paris :,1857,,459
VD2273909,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15888 45,,Book,None,2007-06-27,1000 - Consult. surv. 28 j.,Ueber die Anwendung der Ligatur bei Schlagaderwunden,"Beck, Karl Joseph",Groos,Freiburg :,1836,,45
VD2274274,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15893 45l,,Book,None,2007-06-28,1000 - Consult. surv. 28 j.,Etude historique de la lithotritie,"Leroy, Jean-Jacques-Joseph",sn,[S.l.] :,[1843],,459
1093104399,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1595 71,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Etude médico-légale sur l'avortement : suivie d'une note sur l'obligation de déclarer à l'état civil les foetus mort-nés et d'observations et recherches pour servir à l'histoire médico-légale des grossesses fausses et simulées,"Tardieu, Ambroise, médecin",Baillière- Tindall and Cox etc; J-B Baillière,Paris :,1881,,71
VD2289101,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15963 30r,,Book,None,2007-07-23,1000 - Consult. surv. 28 j.,Maladies des vieillards : goutte et rhumatisme,"Charcot, Jean-Martin",Lecrosnier et Babé; aux bureaux du Progrès médical,Paris :,1889,,30r
1093107415,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1598 45,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Vorlesungen über Akiurgie,"Langenbeck, Bernhard von",A Hirschwald,Berlin :,1888,,45
1096112786,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15980 514a,,Book,None,2007-07-25,1000 - Consult. surv. 28 j.,L'art psychopathologique,"Volmat, Robert",Presses universitaires de France,Paris :,1956,,514a
1096112771,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 15990 Cb,,Book,None,2007-07-26,1000 - Consult. surv. 28 j.,Klimatologische Untersuchungen : oder Grundzüge der Klimatologie in ihrer Beziehung auf die Gesundheits-Verhältnisse der Bevölkerungen,"Mühry, Adolf",CF Winter,Leipzig :,1858,,Cb
1093107630,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1601/1 D45,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Geschichte der Chirurgie und ihrer Ausübung : Volkschirurgie - Alterthum - Mittelalter - Renaissance,"Gurlt, Ernst Julius",A Hirschwald,Berlin :,1898,,D45
1093107631,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1601/1 D45,HMA 1601/2 | D45,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Geschichte der Chirurgie und ihrer Ausübung : Volkschirurgie - Alterthum - Mittelalter - Renaissance,"Gurlt, Ernst Julius",A Hirschwald,Berlin :,1898,,D45
1093107632,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1601/1 D45,HMA 1601/3 | D45,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Geschichte der Chirurgie und ihrer Ausübung : Volkschirurgie - Alterthum - Mittelalter - Renaissance,"Gurlt, Ernst Julius",A Hirschwald,Berlin :,1898,,D45
1096113634,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16031 89,,Book,None,2007-08-14,1000 - Consult. surv. 28 j.,De la médecine naturelle chez les anciens et les modernes : considérée surtout au point de vue de la thérapeutique,"Caunière, Ferdinand",E Dentu,Paris :,1865,,89
1093107567,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1605 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Mechanische Arbeit und Wärmeentwickelung bei der Muskelthätigkeit,"Fick, Adolf",FA Brockhaus,Leipzig :,1882,,10
VD2302165,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16052 89,,Book,None,2007-08-22,1000 - Consult. surv. 28 j.,Manuel annuaire de la santé pour 1861 ou médecine et pharmacie domestiques ...,"Raspail, François-Vincent",Officice de publicité Librairie nouvelle; chez l'éd des ouvrages de M Raspail,Paris :,1861,,89
1093107839,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1609/1 D,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Essai d'une histoire pragmatique de la médecine,"Sprengel, Kurt Polycarp Joachim",de l'Imprimerie Impériale,Paris :,1809-1810,,D
1093107840,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1609/1 D,HMA 1609/2 | D,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Essai d'une histoire pragmatique de la médecine,"Sprengel, Kurt Polycarp Joachim",de l'Imprimerie Impériale,Paris :,1809-1810,,D
1093107749,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1610 D35,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Etude sur les maladies éteintes et les maladies nouvelles : pour servir à l'histoire des évolutions séculaires de la pathologie,"Anglada, Charles",H Baillière etc; J-B Baillière,Paris :,1869,,D35
VD2309060,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16110 G,,Book,None,2007-09-12,1000 - Consult. surv. 28 j.,Briefe an einige seiner Freunde in der Schweiz,"Zimmermann, Johann Georg",Heinrich Remigius Sauerländer,Aarau :,1830,,G
1096113481,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16116 DhWey,,Book,None,2007-09-12,1000 - Consult. surv. 28 j.,Doctor Johann Weyer : ein rheinischer Arzt der erste Bekämpfer des Hexenwahns : ein Beitrag zur Geschichte der Aufklärung und der Heilkunde,"Binz, Carl",A Hirschwald,Berlin :,1896,,DhWey
1093108165,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1613/1 72,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Tableau des variétés de la vie humaine : avec les avantages et les désavantages de chaque constitution ...,"Daignan, Guillaume",chez l'Auteur,A Paris :,1786,,72
1093108166,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1613/1 72,HMA 1613/2 | 72,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Tableau des variétés de la vie humaine : avec les avantages et les désavantages de chaque constitution ...,"Daignan, Guillaume",chez l'Auteur,A Paris :,1786,,72
1093108227,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1616 Da,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Bibliotheca medico-chirurgica et pharmaceutico-chemica,"Enslin, Theodor Christian Friedrich",W Engelmann,Leipzig :,1838-1841,,Da
1093108319,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1618/1 44,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La médecine naturelle,"Hecquet, Philippe, 1661-1737",chez G Cavelier,Paris :,1738,,44
1093108320,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1618/1 44,HMA 1618/2 | 44,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La médecine naturelle,"Hecquet, Philippe, 1661-1737",chez G Cavelier,Paris :,1738,,44
1093108658,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1619 16a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Dictionnaire botanique et pharmaceutique : contenant les principales propriétés des minéraux, des végétaux... : avec les préparations de pharmacie...","Alexandre, Nicolas",chez Nyon,A Paris :,1768,,160
1093108699,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1622 DZ6,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La dernière peste de Genève : 1636-1640,"Gautier, Léon, médecin",,DZ6
1094705815,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1624 30n,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"La mécanothérapie : sa définition et ses indications, d'après le système Zander","Scholder, Charles",sn,Lausanne :,1897,,30n
1093108602,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1626 DhSYD,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Sydenham : ein Beitrag zur wissenschaftlichen Medicin,"Jahn, Ferdinand",JF Bärecke,Eisenach :,1840,,DhSYD
1092399064,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1628 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De la phrénologie et des études vraies sur le cerveau,"Flourens, Pierre-Marie-Jean",Garnier,Paris :,1863,,10
VD2332198,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16289 500Z6,,Book,None,2007-11-21,1000 - Consult. surv. 28 j.,Des aliénés et de l'établissement projeté pour l'amélioration de leur sort dans le Canton de Genève,"Moultou, Guillaume-Firmin",Lador,Genève :,1830,,500Z6
1093109041,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1629 45,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Des opérations qui se pratiquent par la voie sacrée,"Morestin, Hippolyte",G Steinheil,Paris :,1894,,45
VD2340346,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16347 30,,Book,None,2007-12-18,1000 - Consult. surv. 28 j.,"Le serment ; La loi ; De l'art ; Du médecin ; Prorrhétiques ; Le pronostic ; Prénotions de Cos ; Des airs, des eaux et des lieux ; Epidémies, livres I et III ; Du régime dans les maladies aiguës ; Aphorismes ; fragments de plusieurs autres traités ...",Hippocrates,Lefèvre Charpentier,Paris :,1843,,30
1096114644,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 16348 DhBER,,Book,None,2007-12-18,1000 - Consult. surv. 28 j.,L'oeuvre scientifique de Paul Bert,"Bérillon, Edgar",Picard-Bernheim,Paris :,1887,,DhBER
1093109557,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Réserve IHM (consultation sur place),HMA 1636 37g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,A treatise on appendicitis,"Fowler, George R",JB Lippincott,Philadelphia :,1894,,37g
