,,15/07/2014,02/07/2014,Davier pour prémolaires supérieures. (Selon catalogue Schaerer),,,,,PE82/0/armoire couloir/D,,bon. quelques point de rouille,,,502,,,,Don,mclamy,-74,Davier,,,mclamy
,,15/07/2014,02/07/2014,Davier pour molaires. (Selon catalogue Schaerer),,,,,PE82/0/armoire couloir/D,,bon. quelques points de rouille,,,503,,,,Don,mclamy,-75,Davier,,,mclamy
,,15/07/2014,02/07/2014,Davier pour racines supérieures.  (Selon catalogue Schaerer),,,,,PE82/0/armoire couloir/D,,bon. quelques points de rouille ,,,504,,,,Don,mclamy,-76,Davier,,,mclamy
,,15/07/2014,02/07/2014,Davier univers avec articulation aseptique. (Selon catalogue Schaerer),,,,,PE82/0/armoire couloir/D,,bon. quelques points de rouille,,,505,,,,Don,mclamy,-77,Davier,,,mclamy
,,07/07/2014,02/07/2014,Elévateur pour racines en métal. Appui doigt. Tête à curette. ,,,,,PE82/0/armoire couloir/D,,moyen. rouillé. ,,,506,,,,Don,rfuschetto,-78,Élévateur pour racines ,,,mclamy
,,07/07/2014,02/07/2014,2 élévateurs pour racines en métal. Appui doigt. Tête inclinée à curette. ,,,,,PE82/0/armoire couloir/D,,moyen. rouillé.,,,507,,,,Don,rfuschetto,713,Élévateurs pour racines ,,,mclamy
,,07/07/2014,02/07/2014,Flacon avec fil stérilisé.Etiquette “chromic; 6 metric; 2; Bestellnr.; 50m; EH316; strahlensterilisiert”,,,,,PE82/0/armoire couloir/D,,bon,Ethicon Catgut,,508,,,,Don,rfuschetto,-79,Fil stérilisé ,,,mclamy
,,28/01/2016,07/07/2014,Pulvérisateur à vapeur et phénol de type Lister,,,,,PE82/0/armoire couloir/D,vers 1880,bon,,,509,,,,Achat,rfuschetto,-80,Pulvérisateur de Lucas-Championnière,,,mclamy
,,07/07/2014,07/07/2014,Boîte avec aiguilles à suture,,,,,PE82/0/armoire couloir/D,,bon,,,510,,,,Don,rfuschetto,-81,Aiguilles à suture,,,mclamy
,,07/07/2014,07/07/2014,Boîte avec aiguilles à seringue,,,,,PE82/0/armoire couloir/D,,bon. boîte abîmée ,,,511,,,,Don,rfuschetto,-82,Aiguilles pour seringue,,,mclamy
,,07/07/2014,07/07/2014,Diverses aiguilles à seringue,,,,,PE82/0/armoire couloir/D,,bon,,,512,,,,Don,rfuschetto,-83,Aiguilles pour seringue,,,mclamy
,,07/07/2014,07/07/2014,2 embouts à seringue avec aiguilles. ,,,,,PE82/0/armoire couloir/D,,bon,Ainit,,513,,,,Don,rfuschetto,-84,Embout pour seringue,,,mclamy
,,07/07/2014,07/07/2014,Boîte en métal avec diverses aiguilles à seringue.Sur la boîte: “Aiguilles hypodermiques inoxydables. En acier au chrome nickel. Fabrication suisse.”,,,,,PE82/0/armoire couloir/D,,bon,2R2,,514,,,,Don,rfuschetto,-85,Aiguilles pour seringue avec boîte,,,mclamy
,,21/01/2015,07/07/2014,Boîte en métal avec une aiguille à seringue.Sur la boîte: “Aiguilles hypodermiques. Acier inoxydable. Unimed made in Switzerland. Stainless steel. Hypodermic needles.”,,,,,PE82/0/armoire couloir/D,,bon. salissure,2R2,,515,,,,Don,atille,-86,Aiguilles pour seringue avec boîte ,,,mclamy
,,07/07/2014,07/07/2014,Boîte en métal avec diverses aiguilles à seringue.Sur la boîte: “Aiguilles hypodermiques. Acier inoxydable. Unimed made in Switzerland. Stainless steel. Hypodermic needles.”,,,,,PE82/0/armoire couloir/D,,bon. salissure,2R2,,516,,,,Don,rfuschetto,-87,Aiguilles pour seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,6 aiguillesstériles. Sur l’emballage. “Microlance. sterile disposable. Blood lancet.”Fabricant “B-D”,,,,,PE82/0/armoire couloir/D,,bon,Becton Dickinson,,517,,,,Don,rfuschetto,-88,Aiguilles stériles,,,mclamy
,,07/07/2014,07/07/2014,Embout à seringue avec aiguille ,,,,,PE82/0/armoire couloir/D,,bon,Ainit,,518,,,,Don,rfuschetto,-89,Embout pour seringue,,,mclamy
,,07/07/2014,07/07/2014,Grande aiguille à seringue,,,,,PE82/0/armoire couloir/D,,bon,Socorex,,519,,,,Don,rfuschetto,-90,Aiguille pour seringue,,,mclamy
,,07/07/2014,07/07/2014,Boîte en métal avec diverses aiguilles.Sur la boîte: “Laboratoires Fraisse_Paris. Pochette Medicale Sterilisable.” ,,,,,PE82/0/armoire couloir/D,,bon. salissure,,,520,,,,Don,rfuschetto,-91,Aiguilles pour seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,Diverses aiguilles à seringue. ,,,,,PE82/0/armoire couloir/D,,bon,,,521,,,,Don,rfuschetto,-92,Aiguilles pour seringue,,,mclamy
,,07/07/2014,07/07/2014,"Boîte en métal circulaire avec 48 aiguilles. Sur la boîte: “Martin. Canulette 48. 18-8 stahl, rost-u, säurebeständig”",,,,,PE82/0/armoire couloir/D,,bon,Martin,,522,,,,Don,rfuschetto,-93,Aiguilles pour seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,Lames de rasoir Gillette dans boîte en carton. Sur la boîte: “Gillette Surgical Blades. Shape E. For Standard No3 Holders.”,,,,,PE82/0/armoire couloir/D,,bon,"Gillette, London",,523,,,,Don,rfuschetto,-94,Lames de rasoir,,,mclamy
,,07/07/2014,07/07/2014,"Boîte en métal avec diverses aiguilles à seringue. Sur la boîte: “AkestrA. Injektionsnadeln. Super Err Eff. aus chroman. garantiert rostfrei, federhart und bruchsicher.”",,,,,PE82/0/armoire couloir/D,,bon. salissure,Akestra,,524,,,,Don,rfuschetto,-95,Aiguilles pour seringue,,,mclamy
,,07/07/2014,07/07/2014,12 aiguilles à seringue semblables ,,,,,PE82/0/armoire couloir/D,,bon,2R2,,525,,,,Don,rfuschetto,-96,Aiguilles pour seringue,,,mclamy
,,07/07/2014,07/07/2014,Boîte en carton avec diverses aiguilles. Sur la boîte: “Aiguilles hypodermiques. Acier inoxydable. Injektionskanülen. Aus nichtrostendem Stahl.”Etiquette “Favre & Blanc Lausanne”,,,,,PE82/0/armoire couloir/D,,bon,2R2,,526,,,,Don,rfuschetto,550,Aiguilles pour seringue avec boîte ,,,mclamy
,,07/07/2014,07/07/2014,"Boîte en carton avec diverses aiguilles. Sur la boîte: “Aiguilles hypodermiques. En acier chrome-nickel. Stainless steel. Made in Switzerland.”Etiquette “Ernst Gribi, Spiegel-Bern. Aerzte- & Spitalbdarf”",,,,,PE82/0/armoire couloir/D,,bon,2R2,,527,,,,Don,rfuschetto,523,Aiguilles pour seringue avec boîte,,,mclamy
,,08/07/2014,07/07/2014,2 lames,,,,,PE82/0/armoire couloir/D,,moyen. points de rouille,,,528,,,,Don,rfuschetto,-97,Lames,,,mclamy
,,30/11/2015,07/07/2014,Fil dans fiole en verre avec boîte en métal. Etiquette: “Ruffani-seide. No 2. Prima Gedrehte,,,,,PE82/0/armoire couloir/D,,bon,,,529,,,,Don,rfuschetto,-98,Fil à suturer,,,mclamy
,,08/07/2014,07/07/2014,25 aiguilles diverses à seringue. ,,,,,PE82/0/armoire couloir/D,,bon,,,530,,,,Don,rfuschetto,-99,Aiguilles pour seringue,,,mclamy
,,08/07/2014,07/07/2014,14 aiguilles diverses à seringue. ,,,,,PE82/0/armoire couloir/D,,moyen. points de rouille,,,531,,,,Don,rfuschetto,-100,Aiguilles pour seringue,,,mclamy
,,15/07/2014,07/07/2014,5 aiguilles avec support doigt. Séverine Allimann suggère qu’il s’agit peut être de trocard. recherche en cours. Il semble en fait qu’il s’agisse de canules à bout olivaire de strauss.,,,,,PE82/0/armoire couloir/D,,moyen. points de rouille.,,,532,,,,Don,rfuschetto,-101,Aiguilles,,,mclamy
,,08/07/2014,07/07/2014,2 aiguilles dans étuis en verre recouvert de coton. ,,,,,PE82/0/armoire couloir/D,,moyen. salissure,Schaerer,,533,,,,Don,rfuschetto,-102,Aiguilles pour seringue avec étuis,,,mclamy
,,08/07/2014,07/07/2014,5 aiguilles à seringue dans étuis en verre recouverts de coton. ,,,,,PE82/0/armoire couloir/D,,moyen. points de rouille. ,2R2,,534,,,,Don,rfuschetto,-103,Aiguilles pour seringue avec étuis,,,mclamy
,,08/07/2014,07/07/2014,Diverses pièces en métal pour seringue. 8 embouts et 1 piston. ,,,,,PE82/0/armoire couloir/D,,bon,,,535,,,,Don,rfuschetto,-104,Pièces pour seringue,,,mclamy
,,08/07/2014,07/07/2014,"- 2 lames de sûreté forgées dans boîte en carton, fabricant “Jaques Lecoultres & Cie.”- 2 étuis avec aiguilles de suture- 16 étuis pour aiguille- 4 aiguilles pour seringue- 3 lots d’agrafes- 1 “Neoton. Paul Kramer Neuchatel”",,,,,PE82/0/armoire couloir/D,,bon. quelques objets avec points de rouille.,,,536,,,,Don,rfuschetto,-105,Lot d’aiguilles et accessoires chirurgicales,,,mclamy
,,07/07/2014,07/07/2014,Agrafes dans boîte en carton.Sur la boîte: “Aesculap. 50 nach v. Wachenfeldt. B-5286. 14x3mm. Made in Germany.”,,,,,PE82/0/armoire couloir/D,,bon,Aesculap,,537,,,,Don,rfuschetto,-106,Agrafes avec boîte,,,mclamy
,,08/07/2014,07/07/2014,4 pièces à main droites.Incription: “Imperator. D&Z. Made in Germany”,,,,,PE82/0/armoire couloir/D,,bon,"D&Z, Germany",,539,,,,Don,rfuschetto,-107,Outils dentaires,,,mclamy
,,08/07/2014,07/07/2014,4 pièces à main avec angle. Incription: “Imperator. D&Z. Made in Germany”,,,,,PE82/0/armoire couloir/D,,bon,"D&Z, Germany",,540,,,,Don,rfuschetto,-108,Outils dentaires,,,mclamy
,,08/07/2014,07/07/2014,2 pièces à main avec inclinaison. Inscription: “Kaltenbach & Voigt Biberach. Made in Western Germany”,,,,,PE82/0/armoire couloir/D,,bon,Kaltenbach & Voigt Biberach,,541,,,,Don,rfuschetto,-109,Outils dentaires,,,mclamy
,,08/07/2014,07/07/2014,Pièce à main avec angle. Inscription: “Kaltenbach & Voigt Biberach. Made in Western Germany”,,,,,PE82/0/armoire couloir/D,,bon,Kaltenbach & Voigt Biberach,,542,,,,Don,rfuschetto,-110,Outil dentaire,,,mclamy
,,08/07/2014,07/07/2014,Pièce à main avec angle. Inscription: “Supra-Combi. Kaltenbach & Voigt Biberach. Made in Western Germany”,,,,,PE82/0/armoire couloir/D,,bon,Kaltenbach & Voigt Biberach,,543,,,,Don,rfuschetto,-111,Outil dentaire,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir en verre “Socorex. Swiss made”. Pompe en métal. Boîte en métal. Inscription sur le couvercle “Original-Record”,,,,,PE82/0/armoire couloir/D,,bon,Socorex,,544,,,,Don,rfuschetto,-112,Seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir en verre gradué “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert.”. Aiguille avec appui doigt. Boîte en métal. ,,,,,PE82/0/armoire couloir/D,,bon. salissure,Socorex,,545,,,,Don,rfuschetto,-113,Seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,"Seringue en métal avec réservoir gradué en verre “Swiss made”. Pompe en métal. Piston. Aiguille. Cache aiguille. Petit sachet. Boîte en métal, inscription sur le couvercle “Record”. ",,,,,PE82/0/armoire couloir/D,,bon,,,546,,,,Don,rfuschetto,-114,Seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,"Seringue en métal avec réservoir en verre gradué “Socorex. Swiss made”. Pompe en métal. Aiguille. Piston. Boîte en métal, inscription “Original-Record”. ",,,,,PE82/0/armoire couloir/D,,bon. salissure,Socorex,,547,,,,Don,rfuschetto,-115,Seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,"Seringue en métal avec réservoir en verre gradué. Boîte en métal, inscription sur couvercle “Original-Record. Drei Fackelring-Markt.”",,,,,PE82/0/armoire couloir/D,,mauvais. salissure. verre brisé. ,,,548,,,,Don,rfuschetto,-116,Seringue avec boîte,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir en verre. Pompe en métal graduée. ,,,,,PE82/0/armoire couloir/D,,bon. salissure,,,549,,,,Don,rfuschetto,-117,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir en verre. Pompe en métal graduée. ,,,,,PE82/0/armoire couloir/D,,bon. salissure. ,,,550,,,,Don,rfuschetto,-118,Seringue,,,mclamy
,,07/07/2014,07/07/2014,"Seringue en métal avec réservoir gradué en verre. Fabricant “ISBA, Swiss made”",,,,,PE82/0/armoire couloir/D,,bon. salissure,ISBA,,551,,,,Don,rfuschetto,-119,Seringue,,,mclamy
,,07/07/2014,07/07/2014,"Seringue en métal avec réservoir gradué en verre. Fabricant “ISBA, Swiss made”",,,,,PE82/0/armoire couloir/D,,bon,ISBA,,552,,,,Don,rfuschetto,-120,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre. Anneau pour pouce. ,,,,,PE82/0/armoire couloir/D,,moyen. salissure,Jena-Glas,,553,,,,Don,rfuschetto,-121,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre. Inscription sur la pompe “Record DRGM” + logo. ,,,,,PE82/0/armoire couloir/D,,moyen,,,554,,,,Don,rfuschetto,-122,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ASU. Malix. Swiss made. Brev. dép. Interchangeable”,,,,,PE82/0/armoire couloir/D,,bon.,ASU,,555,,,,Don,rfuschetto,-123,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Swiss made”. Inscription sur la pompe “Sainteni Ess”,,,,,PE82/0/armoire couloir/D,,bon. ,,,556,,,,Don,rfuschetto,-124,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made”.,,,,,PE82/0/armoire couloir/D ,,moyen. ,ISBA,,557,,,,Don,rfuschetto,-125,Seringue ,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made”.,,,,,PE82/0/armoire couloir/D,,moyen. ,ISBA,,558,,,,Don,rfuschetto,-126,Seringue,,,mclamy
,,07/07/2014,07/07/2014,2 seringues en métal avec réservoirs gradués en verre “ISBA. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”,,,,,PE82/0/armoire couloir/D,,bon.,ISBA,,559,,,,Don,rfuschetto,-127,Seringues,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “MALIX. Swiss made Brev. dép. Interchangeable”,,,,,PE82/0/armoire couloir/D,,bon. ,MALIX,,560,,,,Don,rfuschetto,-128,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Swiss made”. ,,,,,PE82/0/armoire couloir/D,,bon. ,,,561,,,,Don,rfuschetto,-129,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Standard 50”,,,,,PE82/0/armoire couloir/D,,bon. ,Socorex,,562,,,,Don,rfuschetto,-130,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre. ,,,,,PE82/0/armoire couloir/D,,bon. ,,,563,,,,Don,rfuschetto,545,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Standard 50”,,,,,PE82/0/armoire couloir/D,,bon. ,ISBA,,564,,,,Don,rfuschetto,-131,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel”,,,,,PE82/0/armoire couloir/D,,bon.,Calibra,,565,,,,Don,rfuschetto,-132,Seringue,,,mclamy
,,21/01/2015,07/07/2014,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Standard 50”,,,,,PE82/0/armoire couloir/D,,moyen. salissure,Socorex,,566,,,,Don,atille,-133,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Stainless”,,,,,PE82/0/armoire couloir/D,,bon. ,,,567,,,,AchatDonDépôt,rfuschetto,-134,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre. ,,,,,PE82/0/armoire couloir/D,,bon. salissure,,,568,,,,Don,rfuschetto,-135,Seringue,,,mclamy
,,07/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Swiss made”. ,,,,,PE82/0/armoire couloir/D,,bon.,,,569,,,,Don,rfuschetto,-136,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Sanitex. Swiss made. Interchangeable Austauschbar.” Inscription sur pompe “Sanitex Interch.”,,,,,PE82/0/armoire couloir/D,,bon. ,Sanitex,,570,,,,Don,rfuschetto,-137,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Swiss made”. ,,,,,PE82/0/armoire couloir/D,,moyen. moisissures,,,571,,,,Don,rfuschetto,-138,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel”,,,,,PE82/0/armoire couloir/D,,bon. salissure,Calibra,,572,,,,Don,rfuschetto,-139,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir en verre. Inscription sur la pompe “Standard 50”,,,,,PE82/0/armoire couloir/D,,bon.,,,573,,,,Don,rfuschetto,-140,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Interchangeable Steinless-Steel”,,,,,PE82/0/armoire couloir/D,,bon.,Socorex,,574,,,,Don,rfuschetto,-141,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Sanitex. Swiss made. Interchangeable Austauschbar.” Inscription sur pompe “Sanitex Interch.”,,,,,PE82/0/armoire couloir/D,,bon.,Sanitex,,575,,,,Don,rfuschetto,-142,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel” ,,,,,PE82/0/armoire couloir/D,,bon,Calibra,,576,,,,Don,rfuschetto,-143,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ASU. Malix. Swiss made. Brev. dép. Interchangeable”,,,,,PE82/0/armoire couloir/D,,bon.,ASU,,577,,,,Don,rfuschetto,-144,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre.,,,,,PE82/0/armoire couloir/D,,bon. salissure,,,578,,,,Don,rfuschetto,-145,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made.” ,,,,,PE82/0/armoire couloir/D,,bon.,ISBA,,579,,,,Don,rfuschetto,-146,Seringue,,,mclamy
,,08/07/2014,07/07/2014,2 seringues en métal avec réservoirs gradués en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur les pompes “Interchangeable Steinless-Steel”,,,,,PE82/0/armoire couloir/D,,bon.,Socorex,,580,,,,Don,rfuschetto,-147,Seringues,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir en verre. Pompe graduée. ,,,,,PE82/0/armoire couloir/D,,bon.,,,581,,,,Don,rfuschetto,616,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Interchangeable Steinless-Steel”,,,,,PE82/0/armoire couloir/D,,bon.,Socorex,,582,,,,Don,rfuschetto,-148,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Steinless”,,,,,PE82/0/armoire couloir/D,,bon.,Socorex,,583,,,,Don,rfuschetto,-149,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre. Logo sur le réservoir. ,,,,,PE82/0/armoire couloir/D,,bon.,Henke,,584,,,,Don,rfuschetto,-150,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Interchangeable Steinless-Steel”,,,,,PE82/0/armoire couloir/D,,bon.,ISBA,,585,,,,Don,rfuschetto,-151,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Swiss made”. Inscription effacée sur le réservoir. ,,,,,PE82/0/armoire couloir/D,,bon.,,,586,,,,Don,rfuschetto,-152,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “ Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel” ,,,,,PE82/0/armoire couloir/D,,bon.,Calibra,,587,,,,Don,rfuschetto,-153,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Injecta. Original Jena”. Inscription sur la pompe “Original Record”,,,,,PE82/0/armoire couloir/D,,moyen. rouille.,Injecta,,588,,,,Don,rfuschetto,-154,Seringue,,,mclamy
,,08/07/2014,07/07/2014,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made”. Boîte en carton “Socorex. Original Record 200. 2ml”,,,,,PE82/0/armoire couloir/D,,bon.,Socorex,,589,,,,AchatDonDépôt,rfuschetto,-155,Seringue avec boîte,,,mclamy
,,08/07/2014,08/07/2014,Boîte circulaire perforée. Devine de la gaze et des aiguilles. ,,,,,PE82/0/armoire couloir/D,,bon. n’arrive pas à ouvrir. ,,,590,,,,Don,rfuschetto,-156,Boîte,,,mclamy
,,09/07/2014,08/07/2014,Pince pour morcellement des amygdales (d’après l’étiquette).Dans lot “Prof. Terrier”,,,Professeur Terrier,,PE82/0/armoire couloir/D,,bon.,Blanc & Cie.,,591,,,,Don,rfuschetto,-157,Pince de Ruault,,,mclamy
,,09/07/2014,08/07/2014,Cathéter et sonde courbées avec une hanse. Dans lot “Prof. Terrier”,,,Professeur Terrier,,PE82/0/armoire couloir/D,,bon. quelques points de rouille,,,592,,,,Don,rfuschetto,-158,Cathéter et sonde,,,mclamy
,,09/07/2014,08/07/2014,Pince Mermod. Tire-mèches (selon l’étiquette)Dans lot “Prof. Terrier”,,,Professeur Terrier,,PE82/0/armoire couloir/D,,"bon,",,,593,,,,Don,rfuschetto,-159,Pince,,,mclamy
,,09/07/2014,08/07/2014,Dans lot “Prof. Terrier”,,,Professeur Terrier,,PE82/0/armoire couloir/D,,bon.,,,594,,,,Don,rfuschetto,-160,Trocart,,,mclamy
,,09/07/2014,08/07/2014,Trocarts à ponction (selon l’étiquette)Dans lot “Prof. Terrier”,,,Professeur Terrier,,PE82/0/armoire couloir/D,,bon.,,,595,,,,Don,rfuschetto,-161,Trocarts,,,mclamy
,,09/07/2014,08/07/2014,Releveur d’épiglotte d’après A. Mermod. (selon l’étiquette)Dans lot “Prof. Terrier”.,,,Professeur Terrier,,PE82/0/armoire couloir/D,,bon.,Schaerer,,596,,,,Don,rfuschetto,-162,Releveur d’épiglotte,,,mclamy
,,09/07/2014,08/07/2014,Releveur d’épiglotte d’après A. Mermod (d’après l’étiquette).Dans lot “Prof. Terrier”.,,,Professeur Terrier,,PE82/0/armoire couloir/D,,bon.,,,597,,,,Don,rfuschetto,-163,Releveur d’épiglotte,,,mclamy
,,09/07/2014,08/07/2014,Brûleur à alcool (selon catalogue Schaerer) en verre.,,,,,PE82/0/armoire couloir/D,,bon. salissure.,,,598,,,,Don,rfuschetto,-164,Brûleur,,,mclamy
,,09/07/2014,08/07/2014,Bassin rectangulaire en verre avec bec verseur,,,Jean-Pierre Taillens,,PE82/0/armoire couloir/D,,bon.,,,599,,,,Don,rfuschetto,-165,Bassin rectangulaire avec bec verseur,,,mclamy
,,09/07/2014,08/07/2014,Boîte en métal vide. Fabricant “Aesculap”. ,,,,,PE82/0/armoire couloir/D,,bon. salissure.,Aesculap,,600,,,,Don,rfuschetto,-166,Boîte,,,mclamy
,,09/07/2014,08/07/2014,Boîte en métal avec insigne “Hausmann A. G. St. Gallen Basel Davos Genève Zürich”.Un scarificateur à 12 lames38 ventouses de différentes tailles1 tige torsadée,,,,,PE82/0/armoire couloir/D,,bon. ,Hausmann,,601,,,,Don,rfuschetto,535,Kit ventouses,,,mclamy
,,09/07/2014,08/07/2014,"- Boîte en verre avec couvercle en métal, fabricant “Assistent”. - Boîte en métal, inscription “Chirurgie femmes D IV Hôpital cantonal”- Boîte en métal avec couvercle glissant- Récipient en verre.",,,,,PE82/0/armoire couloir/D,,bon. salissure. ,,,602,,,,Don,rfuschetto,157,Boîtes,,,mclamy
,,09/07/2014,08/07/2014,"- Boîte en verre avec couvercle en métal, fabricant “Assistent”. Etiquette sur le couvercle “STERIL CENTRALE”- Récipient en métal- Petite boîte en métal",,,,,PE82/0/armoire couloir/D,,bon. salissure.,,,603,,,,Don,rfuschetto,-168,Boîtes,,,mclamy
,,09/07/2014,08/07/2014,"Pince pour chirurgie osseuse.Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,Fils du Docteur de Rham,,PE82/0/armoire couloir/E,,moyen. rouille. ,"Collin, France",,604,,,,Don,rfuschetto,410,Pince pour chirurgie osseuse,,,mclamy
,,09/07/2014,08/07/2014,"Petit écarteur abdominal pour enfant. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,Fils du Docteur de Rham,,PE82/0/armoire couloir/E,,bon. quelques points de rouille. ,,,605,,,,Don,rfuschetto,401,Petit écarteur,,,mclamy
,,09/07/2014,08/07/2014,"Ecarteur de Finocchietto, modifié selon Naef. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,Fils du Docteur de Rham,,PE82/0/armoire couloir/E,,moyen. rouille.,,,606,,,,Don,rfuschetto,447,Écarteur,,,mclamy
,,09/07/2014,08/07/2014,"Pince-gouge. Utilisation générale, pour résection osseuse. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,Fils du Docteur de Rham,,PE82/0/armoire couloir/E,,moyen. rouille.,Wilhelm Walb Nachfolger (?),,607,,,,Don,rfuschetto,413,Pince chirurgicale,,,mclamy
