ID,Image,Title,Category,Domain,Description,Documentation,Date,Date Start,Date End,Date Mod,Condition,Creator,Materials,Origin,Lat,Lng
60,IHM-0060.jpg,Kit seringue,,,"Seringue en métal avec réservoir gradué en verre, inscription “original record - swiss made”. Etui en métal, sans aiguille. ",,,,,,bon. salissure,,,,,
61,IHM-0061.jpg,Kit seringue,,,Etui pour seringue vide. Inscription “PERPETUA”,,,,,,bon,,,,,
62,IHM-0062.jpg,Kit seringue,,,"Seringue en métal avec réservoir gradué en verre, fabricant “Standard”. 5 aiguille en métal. Etui en métal. ",,,,,,bon,,,,,
37,0037.jpg,Kit seringue,,,"Seringue en métal avec réservoir gradué en verre, fabricant “SOCOREX”. 4 aiguilles en métal (dont une dorée). Etui en métal avec logo “KWS” sur le couvercle. ",,,,,,bon. salissure,,,,,
63,IHM-0063.jpg,Aiguilles de chirurgies,,,"8 aiguilles de chirurgie courbées, chromées, dans emballage. ",,,,,,bon. emballage légèrement déchiré,,,,,
64,IHM-0064.jpg,Seringue,,,Seringue en métal sans réservoir ni embout. Fabricant “Carpule”. (est-ce le fabricant ou la désignation de l’objet?),,,,,,moyen,Carpule,,,,
65,IHM-0065.jpg,Kit à seringue,,,"Kit seringue en métal vide, sans couvercle. ",,,,,,bon. salissure,,,,,
66,IHM-0066.jpg,Kit seringue,,,Kit seringue en métal vide. ,,,,,,bon,,,,,
36,0036.jpg,Kit seringue,,,"Seringue en métal avec réservoir gradué en verre, fabricant “Standard”. 5 aiguilles en métal. Etui en métal. ",,,,,,bon. quelques points de rouille ,,,,,
67,IHM-0067.jpg,Kits seringue,,,2 kits seringue vides. Fabricant sur le couvercle “Hausmann” ,,,,,,bon,Hausmann ,,,,
68,IHM-0068.jpg,Kit seringue,,,"Petite seringue en métal avec réservoir gradué en verre, fabricant “Standard”. 3 aiguilles en métal. Etui en métal, sur couvercle “Arnold Bott” + logo. ",,,,,,moyen. moisissure à l’intérieur de l’étui,,,,,
196,0196.jpg,Kit seringue,,,Kit seringue avec aiguilles et seringue. ,,,,,,moyen. n’arrive pas à ouvrir,,,,,
69,IHM-0069.jpg,Cylindre avec poudre,,,Cylindre en métal contenant de la poudre. ,,,,,,bon,,,,,
70,IHM-0070.jpg,Davier ,,,Davier pour racines inférieures. (Selon catalogue Schaerer),,,,,,bon. quelques points de rouille,,,,,
71,IHM-0071.jpg,Davier,,,Davier pour prémolaires inférieures. (Selon catalogue Schaerer),,,,,,bon. quelques points de rouille,,,,,
72,IHM-0072.jpg,Davier,,,Davier pour molaires. (Selon catalogue Schaerer),,,,,,bon. quelques points de rouille,,,,,
73,IHM-0073.jpg,Davier,,,Davier pour molaires inférieures. (Selon catalogue Schaerer),,,,,,bon. quelques points de rouille,,,,,
74,IHM-0074.jpg,Davier,,,Davier pour prémolaires supérieures. (Selon catalogue Schaerer),,,,,,bon. quelques point de rouille,,,,,
75,IHM-0075.jpg,Davier,,,Davier pour molaires. (Selon catalogue Schaerer),,,,,,bon. quelques points de rouille,,,,,
76,IHM-0076.jpg,Davier,,,Davier pour racines supérieures.  (Selon catalogue Schaerer),,,,,,bon. quelques points de rouille ,,,,,
77,IHM-0077.jpg,Davier,,,Davier univers avec articulation aseptique. (Selon catalogue Schaerer),,,,,,bon. quelques points de rouille,,,,,
78,IHM-0078.jpg,Élévateur pour racines ,,,Elévateur pour racines en métal. Appui doigt. Tête à curette. ,,,,,,moyen. rouillé. ,,,,,
713,0713.jpg,Élévateurs pour racines ,,,2 élévateurs pour racines en métal. Appui doigt. Tête inclinée à curette. ,,,,,,moyen. rouillé.,,,,,
79,IHM-0079.jpg,Fil stérilisé ,,,Flacon avec fil stérilisé.Etiquette “chromic; 6 metric; 2; Bestellnr.; 50m; EH316; strahlensterilisiert”,,,,,,bon,Ethicon Catgut,,,,
80,IHM-0080.jpg,Pulvérisateur de Lucas-Championnière,,,Pulvérisateur à vapeur et phénol de type Lister,,vers 1880,1880,1880,vers 1880,bon,,,,,
81,IHM-0081.jpg,Aiguilles à suture,,,Boîte avec aiguilles à suture,,,,,,bon,,,,,
82,IHM-0082.jpg,Aiguilles pour seringue,,,Boîte avec aiguilles à seringue,,,,,,bon. boîte abîmée ,,,,,
83,IHM-0083.jpg,Aiguilles pour seringue,,,Diverses aiguilles à seringue,,,,,,bon,,,,,
84,IHM-0084.jpg,Embout pour seringue,,,2 embouts à seringue avec aiguilles. ,,,,,,bon,Ainit,,,,
85,IHM-0085.jpg,Aiguilles pour seringue avec boîte,,,Boîte en métal avec diverses aiguilles à seringue.Sur la boîte: “Aiguilles hypodermiques inoxydables. En acier au chrome nickel. Fabrication suisse.”,,,,,,bon,2R2,,,,
86,IHM-0086.jpg,Aiguilles pour seringue avec boîte ,,,Boîte en métal avec une aiguille à seringue.Sur la boîte: “Aiguilles hypodermiques. Acier inoxydable. Unimed made in Switzerland. Stainless steel. Hypodermic needles.”,,,,,,bon. salissure,2R2,,,,
87,IHM-0087.jpg,Aiguilles pour seringue avec boîte,,,Boîte en métal avec diverses aiguilles à seringue.Sur la boîte: “Aiguilles hypodermiques. Acier inoxydable. Unimed made in Switzerland. Stainless steel. Hypodermic needles.”,,,,,,bon. salissure,2R2,,,,
88,IHM-0088.jpg,Aiguilles stériles,,,6 aiguillesstériles. Sur l’emballage. “Microlance. sterile disposable. Blood lancet.”Fabricant “B-D”,,,,,,bon,Becton Dickinson,,,,
89,IHM-0089.jpg,Embout pour seringue,,,Embout à seringue avec aiguille ,,,,,,bon,Ainit,,,,
90,IHM-0090.jpg,Aiguille pour seringue,,,Grande aiguille à seringue,,,,,,bon,Socorex,,,,
91,IHM-0091.jpg,Aiguilles pour seringue avec boîte,,,Boîte en métal avec diverses aiguilles.Sur la boîte: “Laboratoires Fraisse_Paris. Pochette Medicale Sterilisable.” ,,,,,,bon. salissure,,,,,
92,IHM-0092.jpg,Aiguilles pour seringue,,,Diverses aiguilles à seringue. ,,,,,,bon,,,,,
93,IHM-0093.jpg,Aiguilles pour seringue avec boîte,,,"Boîte en métal circulaire avec 48 aiguilles. Sur la boîte: “Martin. Canulette 48. 18-8 stahl, rost-u, säurebeständig”",,,,,,bon,Martin,,,,
94,IHM-0094.jpg,Lames de rasoir,,,Lames de rasoir Gillette dans boîte en carton. Sur la boîte: “Gillette Surgical Blades. Shape E. For Standard No3 Holders.”,,,,,,bon,"Gillette, London",,,,
95,IHM-0095.jpg,Aiguilles pour seringue,,,"Boîte en métal avec diverses aiguilles à seringue. Sur la boîte: “AkestrA. Injektionsnadeln. Super Err Eff. aus chroman. garantiert rostfrei, federhart und bruchsicher.”",,,,,,bon. salissure,Akestra,,,,
96,IHM-0096.jpg,Aiguilles pour seringue,,,12 aiguilles à seringue semblables ,,,,,,bon,2R2,,,,
550,0550.jpg,Aiguilles pour seringue avec boîte ,,,Boîte en carton avec diverses aiguilles. Sur la boîte: “Aiguilles hypodermiques. Acier inoxydable. Injektionskanülen. Aus nichtrostendem Stahl.”Etiquette “Favre & Blanc Lausanne”,,,,,,bon,2R2,,,,
523,0523.jpg,Aiguilles pour seringue avec boîte,,,"Boîte en carton avec diverses aiguilles. Sur la boîte: “Aiguilles hypodermiques. En acier chrome-nickel. Stainless steel. Made in Switzerland.”Etiquette “Ernst Gribi, Spiegel-Bern. Aerzte- & Spitalbdarf”",,,,,,bon,2R2,,,,
97,IHM-0097.jpg,Lames,,,2 lames,,,,,,moyen. points de rouille,,,,,
98,IHM-0098.jpg,Fil à suturer,,,Fil dans fiole en verre avec boîte en métal. Etiquette: “Ruffani-seide. No 2. Prima Gedrehte,,,,,,bon,,,,,
99,IHM-0099.jpg,Aiguilles pour seringue,,,25 aiguilles diverses à seringue. ,,,,,,bon,,,,,
100,IHM-0100.jpg,Aiguilles pour seringue,,,14 aiguilles diverses à seringue. ,,,,,,moyen. points de rouille,,,,,
101,IHM-0101.jpg,Aiguilles,,,5 aiguilles avec support doigt. Séverine Allimann suggère qu’il s’agit peut être de trocard. recherche en cours. Il semble en fait qu’il s’agisse de canules à bout olivaire de strauss.,,,,,,moyen. points de rouille.,,,,,
102,IHM-0102.jpg,Aiguilles pour seringue avec étuis,,,2 aiguilles dans étuis en verre recouvert de coton. ,,,,,,moyen. salissure,Schaerer,,,,
103,IHM-0103.jpg,Aiguilles pour seringue avec étuis,,,5 aiguilles à seringue dans étuis en verre recouverts de coton. ,,,,,,moyen. points de rouille. ,2R2,,,,
104,IHM-0104.jpg,Pièces pour seringue,,,Diverses pièces en métal pour seringue. 8 embouts et 1 piston. ,,,,,,bon,,,,,
105,IHM-0105.jpg,Lot d’aiguilles et accessoires chirurgicales,,,"- 2 lames de sûreté forgées dans boîte en carton, fabricant “Jaques Lecoultres & Cie.”- 2 étuis avec aiguilles de suture- 16 étuis pour aiguille- 4 aiguilles pour seringue- 3 lots d’agrafes- 1 “Neoton. Paul Kramer Neuchatel”",,,,,,bon. quelques objets avec points de rouille.,,,,,
106,IHM-0106.jpg,Agrafes avec boîte,,,Agrafes dans boîte en carton.Sur la boîte: “Aesculap. 50 nach v. Wachenfeldt. B-5286. 14x3mm. Made in Germany.”,,,,,,bon,Aesculap,,,,
107,IHM-0107.jpg,Outils dentaires,,,4 pièces à main droites.Incription: “Imperator. D&Z. Made in Germany”,,,,,,bon,"D&Z, Germany",,,,
108,IHM-0108.jpg,Outils dentaires,,,4 pièces à main avec angle. Incription: “Imperator. D&Z. Made in Germany”,,,,,,bon,"D&Z, Germany",,,,
109,IHM-0109.jpg,Outils dentaires,,,2 pièces à main avec inclinaison. Inscription: “Kaltenbach & Voigt Biberach. Made in Western Germany”,,,,,,bon,Kaltenbach & Voigt Biberach,,,,
110,IHM-0110.jpg,Outil dentaire,,,Pièce à main avec angle. Inscription: “Kaltenbach & Voigt Biberach. Made in Western Germany”,,,,,,bon,Kaltenbach & Voigt Biberach,,,,
111,IHM-0111.jpg,Outil dentaire,,,Pièce à main avec angle. Inscription: “Supra-Combi. Kaltenbach & Voigt Biberach. Made in Western Germany”,,,,,,bon,Kaltenbach & Voigt Biberach,,,,
112,IHM-0112.jpg,Seringue avec boîte,,,Seringue en métal avec réservoir en verre “Socorex. Swiss made”. Pompe en métal. Boîte en métal. Inscription sur le couvercle “Original-Record”,,,,,,bon,Socorex,,,,
113,IHM-0113.jpg,Seringue avec boîte,,,Seringue en métal avec réservoir en verre gradué “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert.”. Aiguille avec appui doigt. Boîte en métal. ,,,,,,bon. salissure,Socorex,,,,
114,IHM-0114.jpg,Seringue avec boîte,,,"Seringue en métal avec réservoir gradué en verre “Swiss made”. Pompe en métal. Piston. Aiguille. Cache aiguille. Petit sachet. Boîte en métal, inscription sur le couvercle “Record”. ",,,,,,bon,,,,,
115,IHM-0115.jpg,Seringue avec boîte,,,"Seringue en métal avec réservoir en verre gradué “Socorex. Swiss made”. Pompe en métal. Aiguille. Piston. Boîte en métal, inscription “Original-Record”. ",,,,,,bon. salissure,Socorex,,,,
116,IHM-0116.jpg,Seringue avec boîte,,,"Seringue en métal avec réservoir en verre gradué. Boîte en métal, inscription sur couvercle “Original-Record. Drei Fackelring-Markt.”",,,,,,mauvais. salissure. verre brisé. ,,,,,
117,IHM-0117.jpg,Seringue,,,Seringue en métal avec réservoir en verre. Pompe en métal graduée. ,,,,,,bon. salissure,,,,,
118,IHM-0118.jpg,Seringue,,,Seringue en métal avec réservoir en verre. Pompe en métal graduée. ,,,,,,bon. salissure. ,,,,,
119,IHM-0119.jpg,Seringue,,,"Seringue en métal avec réservoir gradué en verre. Fabricant “ISBA, Swiss made”",,,,,,bon. salissure,ISBA,,,,
120,IHM-0120.jpg,Seringue,,,"Seringue en métal avec réservoir gradué en verre. Fabricant “ISBA, Swiss made”",,,,,,bon,ISBA,,,,
121,IHM-0121.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre. Anneau pour pouce. ,,,,,,moyen. salissure,Jena-Glas,,,,
122,IHM-0122.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre. Inscription sur la pompe “Record DRGM” + logo. ,,,,,,moyen,,,,,
123,IHM-0123.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ASU. Malix. Swiss made. Brev. dép. Interchangeable”,,,,,,bon.,ASU,,,,
124,IHM-0124.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Swiss made”. Inscription sur la pompe “Sainteni Ess”,,,,,,bon. ,,,,,
125,IHM-0125.jpg,Seringue ,,,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made”.,,,,,,moyen. ,ISBA,,,,
126,IHM-0126.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made”.,,,,,,moyen. ,ISBA,,,,
127,IHM-0127.jpg,Seringues,,,2 seringues en métal avec réservoirs gradués en verre “ISBA. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”,,,,,,bon.,ISBA,,,,
128,IHM-0128.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “MALIX. Swiss made Brev. dép. Interchangeable”,,,,,,bon. ,MALIX,,,,
129,IHM-0129.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Swiss made”. ,,,,,,bon. ,,,,,
130,IHM-0130.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Standard 50”,,,,,,bon. ,Socorex,,,,
545,0545.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre. ,,,,,,bon. ,,,,,
131,IHM-0131.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Standard 50”,,,,,,bon. ,ISBA,,,,
132,IHM-0132.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel”,,,,,,bon.,Calibra,,,,
133,IHM-0133.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Standard 50”,,,,,,moyen. salissure,Socorex,,,,
134,IHM-0134.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Stainless”,,,,,,bon. ,,,,,
135,IHM-0135.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre. ,,,,,,bon. salissure,,,,,
136,IHM-0136.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Swiss made”. ,,,,,,bon.,,,,,
137,IHM-0137.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Sanitex. Swiss made. Interchangeable Austauschbar.” Inscription sur pompe “Sanitex Interch.”,,,,,,bon. ,Sanitex,,,,
138,IHM-0138.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Swiss made”. ,,,,,,moyen. moisissures,,,,,
139,IHM-0139.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel”,,,,,,bon. salissure,Calibra,,,,
140,IHM-0140.jpg,Seringue,,,Seringue en métal avec réservoir en verre. Inscription sur la pompe “Standard 50”,,,,,,bon.,,,,,
141,IHM-0141.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Interchangeable Steinless-Steel”,,,,,,bon.,Socorex,,,,
142,IHM-0142.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Sanitex. Swiss made. Interchangeable Austauschbar.” Inscription sur pompe “Sanitex Interch.”,,,,,,bon.,Sanitex,,,,
143,IHM-0143.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel” ,,,,,,bon,Calibra,,,,
144,IHM-0144.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ASU. Malix. Swiss made. Brev. dép. Interchangeable”,,,,,,bon.,ASU,,,,
145,IHM-0145.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre.,,,,,,bon. salissure,,,,,
146,IHM-0146.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made.” ,,,,,,bon.,ISBA,,,,
147,IHM-0147.jpg,Seringues,,,2 seringues en métal avec réservoirs gradués en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur les pompes “Interchangeable Steinless-Steel”,,,,,,bon.,Socorex,,,,
616,0616.jpg,Seringue,,,Seringue en métal avec réservoir en verre. Pompe graduée. ,,,,,,bon.,,,,,
148,IHM-0148.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Interchangeable Steinless-Steel”,,,,,,bon.,Socorex,,,,
149,IHM-0149.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Steinless”,,,,,,bon.,Socorex,,,,
150,IHM-0150.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre. Logo sur le réservoir. ,,,,,,bon.,Henke,,,,
151,IHM-0151.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ISBA. Swiss made. Standard 50. Sterilisation. Sterilization. Zusammengesetzt. Fully assembled. Interchangeable. Kalibriert”. Sur la pompe “Interchangeable Steinless-Steel”,,,,,,bon.,ISBA,,,,
152,IHM-0152.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Swiss made”. Inscription effacée sur le réservoir. ,,,,,,bon.,,,,,
153,IHM-0153.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “ Calibra. Swiss made. Interchangeable. Auswechselbar”. Sur la pompe “Calibra Steel” ,,,,,,bon.,Calibra,,,,
154,IHM-0154.jpg,Seringue,,,Seringue en métal avec réservoir gradué en verre “Injecta. Original Jena”. Inscription sur la pompe “Original Record”,,,,,,moyen. rouille.,Injecta,,,,
155,IHM-0155.jpg,Seringue avec boîte,,,Seringue en métal avec réservoir gradué en verre “Socorex. Swiss made”. Boîte en carton “Socorex. Original Record 200. 2ml”,,,,,,bon.,Socorex,,,,
156,IHM-0156.jpg,Boîte,,,Boîte circulaire perforée. Devine de la gaze et des aiguilles. ,,,,,,bon. n’arrive pas à ouvrir. ,,,,,
157,IHM-0157.jpg,Pince de Ruault,,,Pince pour morcellement des amygdales (d’après l’étiquette).Dans lot “Prof. Terrier”,,,,,,bon.,Blanc & Cie.,,,,
158,IHM-0158.jpg,Cathéter et sonde,,,Cathéter et sonde courbées avec une hanse. Dans lot “Prof. Terrier”,,,,,,bon. quelques points de rouille,,,,,
159,IHM-0159.jpg,Pince,,,Pince Mermod. Tire-mèches (selon l’étiquette)Dans lot “Prof. Terrier”,,,,,,"bon,",,,,,
160,IHM-0160.jpg,Trocart,,,Dans lot “Prof. Terrier”,,,,,,bon.,,,,,
161,IHM-0161.jpg,Trocarts,,,Trocarts à ponction (selon l’étiquette)Dans lot “Prof. Terrier”,,,,,,bon.,,,,,
162,IHM-0162.jpg,Releveur d’épiglotte,,,Releveur d’épiglotte d’après A. Mermod. (selon l’étiquette)Dans lot “Prof. Terrier”.,,,,,,bon.,Schaerer,,,,
163,IHM-0163.jpg,Releveur d’épiglotte,,,Releveur d’épiglotte d’après A. Mermod (d’après l’étiquette).Dans lot “Prof. Terrier”.,,,,,,bon.,,,,,
164,IHM-0164.jpg,Brûleur,,,Brûleur à alcool (selon catalogue Schaerer) en verre.,,,,,,bon. salissure.,,,,,
165,IHM-0165.jpg,Bassin rectangulaire avec bec verseur,,,Bassin rectangulaire en verre avec bec verseur,,,,,,bon.,,,,,
166,IHM-0166.jpg,Boîte,,,Boîte en métal vide. Fabricant “Aesculap”. ,,,,,,bon. salissure.,Aesculap,,,,
535,0535.jpg,Kit ventouses,,,Boîte en métal avec insigne “Hausmann A. G. St. Gallen Basel Davos Genève Zürich”.Un scarificateur à 12 lames38 ventouses de différentes tailles1 tige torsadée,,,,,,bon. ,Hausmann,,,,
157,0157.jpg,Boîtes,,,"- Boîte en verre avec couvercle en métal, fabricant “Assistent”. - Boîte en métal, inscription “Chirurgie femmes D IV Hôpital cantonal”- Boîte en métal avec couvercle glissant- Récipient en verre.",,,,,,bon. salissure. ,,,,,
168,IHM-0168.jpg,Boîtes,,,"- Boîte en verre avec couvercle en métal, fabricant “Assistent”. Etiquette sur le couvercle “STERIL CENTRALE”- Récipient en métal- Petite boîte en métal",,,,,,bon. salissure.,,,,,
410,0410.jpg,Pince pour chirurgie osseuse,,,"Pince pour chirurgie osseuse.Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille. ,"Collin, France",,,,
401,0401.jpg,Petit écarteur,,,"Petit écarteur abdominal pour enfant. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,bon. quelques points de rouille. ,,,,,
447,0447.jpg,Écarteur,,,"Ecarteur de Finocchietto, modifié selon Naef. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille.,,,,,
413,0413.jpg,Pince chirurgicale,,,"Pince-gouge. Utilisation générale, pour résection osseuse. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille.,Wilhelm Walb Nachfolger (?),,,,
412,0412.jpg,Ecarteurs,,,"2 écarteurs pour chirurgie thoracique. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille.,"Collin, France",,,,
449,0449.jpg,Ecarteur,,,"Ecarteur de Finocchietto, modifié selon Naef, son propre instrument, fabriqué par Amiguet. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,environ 1950,1945,1955,environ 1950,moyen. rouille.,,,,,
411,0411.jpg,Marteau,,,"Marteau pour chirurgie.Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille. ,H.S.D.,,,,
407,0407.jpg,Pince chirurgicale,,,"Pince à esquilles avec ressort (selon catalogue Schaerer).Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille. ,,,,,
421,0421.jpg,Pince chirurgicale,,,"Pince à esquilles avec ressort (selon catalogue Schaerer).Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,bon.,,,,,
167,IHM-0167.jpg,Valve,,,"Valve de Doyen (selon catalogue Schaerer).Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. usé. manche qui bouge.,,,,,
169,IHM-0169.jpg,Valve,,,"Valve de Doyen (selon catalogue Schaerer).Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,bon.,,,,,
409,0409.jpg,Bistouris,,,"2 bistouris pour ménisque (?)Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,bon. salissure.,Collin,,,,
419,0419.jpg,Vilebrequin,,,"Vrille d’un vilebrequin (selon catalogue Schaerer).Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990) ",,,,,,moyen. rouillé. ,,,,,
170,IHM-0170.jpg,Pince pour chirurgie osseuse,,,"Pince pour chirurgie osseuse.Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,bon. points de rouille,"Collin, France",,,,
171,IHM-0171.jpg,Pince chirurgicale,,,"Pince à ressort.Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille.,,,,,
172,IHM-0172.jpg,Pince chirurgicale,,,"Pince à ressort.Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille.,Collin,,,,
173,IHM-0173.jpg,Pince chirurgicale,,,"Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990)",,,,,,moyen. rouille.,,,,,
174,IHM-0174.jpg,Pince chirurgicale,,,"Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990).",,,,,,moyen. rouille. ,Collin,,,,
424,0424.jpg,Pince chirurgicale,,,"Pince avec manche en forme de ciseau. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990).",,,,,,bon. points de rouille sur le manche.,,,,,
427,0427.jpg,Instrument chirurgical,,,"Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990).",,,,,,bon. salissure.,,,,,
428,0428.jpg,Instrument chirurgical,,,"Instrument télescopique perforé au bout. Tête pivotante. Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990).",,,,,,moyen. rouille où ça pivote,,,,,
426,0426.jpg,Clous de Küntscher,,,"Clous pour l’humérus ou tibia (selon catalogue Aesculap).Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990).",,,,,,bon.,Aesculap,,,,
425,0425.jpg,Clous de Küntscher,,,"Clous pour le fémur (selon catalogue Aesculap).Dans lot “Dr. de Rham” (cf. Lettre à M. Rham, 7 juin 1990).",,,,,,bon.,Socorex,,,,
308,0308.jpg,Daviers,,,"1 davier pour molaires, 1 davier pour racines (selon catalogue Schaerer)",,,,,,1 bon. 1 moyen avec rouille. ,Hausmann,,,,
313,0313.jpg,Davier,,,Davier universel (d’après catalogue Schaerer),,,,,,moyen. rouille. ,,,,,
315,0315.jpg,Davier,,,Davier pour racines (selon catalogue Schaerer),,,,,,moyen.,Hausmann,,,,
312,0312.jpg,Davier,,,Davier pour molaires inférieures ou dents de sagesse inférieures (selon catalogue Schaerer),,,,,,bon. ,Waeber,,,,
307,0307.jpg,Davier,,,Davier pour incisives supérieurs et prémolaires (selon catalogue Schaerer),,,,,,moyen.,Hausmann,,,,
175,IHM-0175.jpg,Davier,,,Davier universel de Rauhe (selon catalogue Schaerer),,,,,,bon. quelques points de rouille.,Hausmann,,,,
176,IHM-0176.jpg,Davier,,,Davier pour prémolaires inférieures (selon catalogue Schaerer),,,,,,bon.,,,,,
177,IHM-0177.jpg,Davier,,,Davier pour dents de sagesse supérieures (selon catalogue Schaerer),,,,,,bon.,,,,,
309,0309.jpg,Daviers,,,"2 daviers pour molaires, 1 davier pour dents de sagesse supérieures (selon  catalogue Schaerer)",,,,,,bon.,,,,,
178,IHM-0178.jpg,Davier,,,Davier pour prémolaires inférieure (selon catalogue Schaerer),,,,,,bon.,Hanhart & Ziegler,,,,
179,IHM-0179.jpg,Daviers,,,3 daviers ,,,,,,bon. quelques points de rouille. ,,,,,
186,0186.jpg,Davier,,,"Davier, forme anglaise, pour racines supérieures (selon catalogue Schaerer) ",,,,,,bon.,"W. Margot-Humbert, Lausanne",,,,
180,IHM-0180.jpg,Davier,,,Davier droit. Dents à l’intérieur de la pince. ,,,,,,bon.,,,,,
181,IHM-0181.jpg,Davier,,,Davier pour dents de sagesse inférieures ou molaires inférieures (selon catalogue Schaerer). ,,,,,,bon.,,,,,
